id_empleado,nombre,apellidos,dni,cargo,id_tienda,fecha_ingreso
5610,Empleado_5610,Apellido_5610,10005610,Cajero,6,2021-04-27
5611,Empleado_5611,Apellido_5611,10005611,Vendedor,14,2021-12-21
5612,Empleado_5612,Apellido_5612,10005612,Cajero,4,2022-11-28
5613,Empleado_5613,Apellido_5613,10005613,Vendedor,8,2022-09-24
5614,Empleado_5614,Apellido_5614,10005614,Cajero,10,2025-01-23
5615,Empleado_5615,Apellido_5615,10005615,Vendedor,12,2023-12-22
5616,Empleado_5616,Apellido_5616,10005616,Cajero,5,2025-01-15
5617,Empleado_5617,Apellido_5617,10005617,Vendedor,15,2021-02-15
5618,Empleado_5618,Apellido_5618,10005618,Cajero,5,2022-12-14
5619,Empleado_5619,Apellido_5619,10005619,Vendedor,15,2023-06-19
5620,Empleado_5620,Apellido_5620,10005620,Cajero,6,2020-10-12
5621,Empleado_5621,Apellido_5621,10005621,Vendedor,15,2024-07-24
5622,Empleado_5622,Apellido_5622,10005622,Cajero,2,2025-05-02
5623,Empleado_5623,Apellido_5623,10005623,Vendedor,2,2020-12-15
5624,Empleado_5624,Apellido_5624,10005624,Cajero,3,2021-12-10
5625,Empleado_5625,Apellido_5625,10005625,Vendedor,2,2024-06-22
5626,Empleado_5626,Apellido_5626,10005626,Cajero,10,2025-08-02
5627,Empleado_5627,Apellido_5627,10005627,Vendedor,4,2021-09-18
5628,Empleado_5628,Apellido_5628,10005628,Cajero,9,2024-12-01
5629,Empleado_5629,Apellido_5629,10005629,Vendedor,5,2024-09-02
5630,Empleado_5630,Apellido_5630,10005630,Cajero,6,2020-12-28
5631,Empleado_5631,Apellido_5631,10005631,Vendedor,8,2021-03-25
5632,Empleado_5632,Apellido_5632,10005632,Cajero,11,2022-01-05
5633,Empleado_5633,Apellido_5633,10005633,Vendedor,14,2025-03-29
5634,Empleado_5634,Apellido_5634,10005634,Cajero,2,2020-11-21
5635,Empleado_5635,Apellido_5635,10005635,Vendedor,13,2024-06-15
5636,Empleado_5636,Apellido_5636,10005636,Cajero,4,2021-03-29
5637,Empleado_5637,Apellido_5637,10005637,Vendedor,7,2021-10-08
5638,Empleado_5638,Apellido_5638,10005638,Cajero,11,2025-04-11
5639,Empleado_5639,Apellido_5639,10005639,Vendedor,15,2024-11-26
5640,Empleado_5640,Apellido_5640,10005640,Cajero,13,2024-07-28
5641,Empleado_5641,Apellido_5641,10005641,Vendedor,6,2024-10-28
5642,Empleado_5642,Apellido_5642,10005642,Cajero,14,2024-10-27
5643,Empleado_5643,Apellido_5643,10005643,Vendedor,3,2023-07-26
5644,Empleado_5644,Apellido_5644,10005644,Cajero,3,2023-04-20
5645,Empleado_5645,Apellido_5645,10005645,Vendedor,10,2022-07-21
5646,Empleado_5646,Apellido_5646,10005646,Cajero,3,2022-03-26
5647,Empleado_5647,Apellido_5647,10005647,Vendedor,14,2022-11-17
5648,Empleado_5648,Apellido_5648,10005648,Cajero,7,2023-12-18
5649,Empleado_5649,Apellido_5649,10005649,Vendedor,11,2022-12-05
5650,Empleado_5650,Apellido_5650,10005650,Cajero,1,2021-04-10
5651,Empleado_5651,Apellido_5651,10005651,Vendedor,5,2022-08-31
5652,Empleado_5652,Apellido_5652,10005652,Cajero,14,2024-07-08
5653,Empleado_5653,Apellido_5653,10005653,Vendedor,7,2025-03-02
5654,Empleado_5654,Apellido_5654,10005654,Cajero,13,2020-12-26
5655,Empleado_5655,Apellido_5655,10005655,Vendedor,1,2021-06-17
5656,Empleado_5656,Apellido_5656,10005656,Cajero,12,2021-03-25
5657,Empleado_5657,Apellido_5657,10005657,Vendedor,14,2022-03-08
5658,Empleado_5658,Apellido_5658,10005658,Cajero,12,2020-12-17
5659,Empleado_5659,Apellido_5659,10005659,Vendedor,9,2024-05-01
5660,Empleado_5660,Apellido_5660,10005660,Cajero,9,2020-11-21
5661,Empleado_5661,Apellido_5661,10005661,Vendedor,2,2024-01-18
5662,Empleado_5662,Apellido_5662,10005662,Cajero,8,2020-09-08
5663,Empleado_5663,Apellido_5663,10005663,Vendedor,11,2025-03-17
5664,Empleado_5664,Apellido_5664,10005664,Cajero,9,2022-02-04
5665,Empleado_5665,Apellido_5665,10005665,Vendedor,7,2024-09-12
5666,Empleado_5666,Apellido_5666,10005666,Cajero,14,2021-08-28
5667,Empleado_5667,Apellido_5667,10005667,Vendedor,14,2021-05-03
5668,Empleado_5668,Apellido_5668,10005668,Cajero,7,2022-09-21
5669,Empleado_5669,Apellido_5669,10005669,Vendedor,13,2021-06-23
5670,Empleado_5670,Apellido_5670,10005670,Cajero,4,2021-04-14
5671,Empleado_5671,Apellido_5671,10005671,Vendedor,6,2025-01-01
5672,Empleado_5672,Apellido_5672,10005672,Cajero,3,2024-08-30
5673,Empleado_5673,Apellido_5673,10005673,Vendedor,8,2022-03-04
5674,Empleado_5674,Apellido_5674,10005674,Cajero,3,2020-10-17
5675,Empleado_5675,Apellido_5675,10005675,Vendedor,4,2025-07-27
5676,Empleado_5676,Apellido_5676,10005676,Cajero,13,2024-12-06
5677,Empleado_5677,Apellido_5677,10005677,Vendedor,7,2024-04-18
5678,Empleado_5678,Apellido_5678,10005678,Cajero,8,2025-08-31
5679,Empleado_5679,Apellido_5679,10005679,Vendedor,12,2020-10-06
5680,Empleado_5680,Apellido_5680,10005680,Cajero,11,2022-07-28
5681,Empleado_5681,Apellido_5681,10005681,Vendedor,14,2025-04-13
5682,Empleado_5682,Apellido_5682,10005682,Cajero,4,2024-03-22
5683,Empleado_5683,Apellido_5683,10005683,Vendedor,3,2023-09-10
5684,Empleado_5684,Apellido_5684,10005684,Cajero,4,2024-11-02
5685,Empleado_5685,Apellido_5685,10005685,Vendedor,10,2020-11-14
5686,Empleado_5686,Apellido_5686,10005686,Cajero,6,2023-08-05
5687,Empleado_5687,Apellido_5687,10005687,Vendedor,4,2023-06-28
5688,Empleado_5688,Apellido_5688,10005688,Cajero,6,2022-02-09
5689,Empleado_5689,Apellido_5689,10005689,Vendedor,6,2022-11-13
5690,Empleado_5690,Apellido_5690,10005690,Cajero,6,2023-06-26
5691,Empleado_5691,Apellido_5691,10005691,Vendedor,12,2025-05-12
5692,Empleado_5692,Apellido_5692,10005692,Cajero,4,2020-11-13
5693,Empleado_5693,Apellido_5693,10005693,Vendedor,7,2021-07-03
5694,Empleado_5694,Apellido_5694,10005694,Cajero,13,2022-04-01
5695,Empleado_5695,Apellido_5695,10005695,Vendedor,8,2022-02-12
5696,Empleado_5696,Apellido_5696,10005696,Cajero,12,2023-04-10
5697,Empleado_5697,Apellido_5697,10005697,Vendedor,7,2021-08-04
5698,Empleado_5698,Apellido_5698,10005698,Cajero,5,2024-02-19
5699,Empleado_5699,Apellido_5699,10005699,Vendedor,12,2021-09-09
5700,Empleado_5700,Apellido_5700,10005700,Cajero,4,2021-03-16
5701,Empleado_5701,Apellido_5701,10005701,Vendedor,1,2020-12-07
5702,Empleado_5702,Apellido_5702,10005702,Cajero,14,2023-09-17
5703,Empleado_5703,Apellido_5703,10005703,Vendedor,13,2023-03-21
5704,Empleado_5704,Apellido_5704,10005704,Cajero,6,2023-07-30
5705,Empleado_5705,Apellido_5705,10005705,Vendedor,14,2024-05-25
5706,Empleado_5706,Apellido_5706,10005706,Cajero,2,2021-10-11
5707,Empleado_5707,Apellido_5707,10005707,Vendedor,11,2025-04-27
5708,Empleado_5708,Apellido_5708,10005708,Cajero,7,2020-12-08
5709,Empleado_5709,Apellido_5709,10005709,Vendedor,11,2022-03-31
5710,Empleado_5710,Apellido_5710,10005710,Cajero,15,2020-12-18
5711,Empleado_5711,Apellido_5711,10005711,Vendedor,11,2024-01-13
5712,Empleado_5712,Apellido_5712,10005712,Cajero,10,2022-12-16
5713,Empleado_5713,Apellido_5713,10005713,Vendedor,6,2020-12-29
5714,Empleado_5714,Apellido_5714,10005714,Cajero,15,2024-04-18
5715,Empleado_5715,Apellido_5715,10005715,Vendedor,7,2024-04-16
5716,Empleado_5716,Apellido_5716,10005716,Cajero,6,2024-06-17
5717,Empleado_5717,Apellido_5717,10005717,Vendedor,12,2022-09-10
5718,Empleado_5718,Apellido_5718,10005718,Cajero,12,2023-08-15
5719,Empleado_5719,Apellido_5719,10005719,Vendedor,7,2024-09-05
5720,Empleado_5720,Apellido_5720,10005720,Cajero,4,2021-12-29
5721,Empleado_5721,Apellido_5721,10005721,Vendedor,15,2023-12-19
5722,Empleado_5722,Apellido_5722,10005722,Cajero,10,2024-01-07
5723,Empleado_5723,Apellido_5723,10005723,Vendedor,6,2024-04-24
5724,Empleado_5724,Apellido_5724,10005724,Cajero,3,2022-09-03
5725,Empleado_5725,Apellido_5725,10005725,Vendedor,4,2021-11-30
5726,Empleado_5726,Apellido_5726,10005726,Cajero,2,2022-09-28
5727,Empleado_5727,Apellido_5727,10005727,Vendedor,12,2021-09-06
5728,Empleado_5728,Apellido_5728,10005728,Cajero,11,2021-12-27
5729,Empleado_5729,Apellido_5729,10005729,Vendedor,13,2020-11-02
5730,Empleado_5730,Apellido_5730,10005730,Cajero,11,2020-11-01
5731,Empleado_5731,Apellido_5731,10005731,Vendedor,1,2023-12-21
5732,Empleado_5732,Apellido_5732,10005732,Cajero,11,2024-01-12
5733,Empleado_5733,Apellido_5733,10005733,Vendedor,5,2021-07-13
5734,Empleado_5734,Apellido_5734,10005734,Cajero,14,2022-12-03
5735,Empleado_5735,Apellido_5735,10005735,Vendedor,13,2023-08-31
5736,Empleado_5736,Apellido_5736,10005736,Cajero,3,2021-11-10
5737,Empleado_5737,Apellido_5737,10005737,Vendedor,8,2025-07-07
5738,Empleado_5738,Apellido_5738,10005738,Cajero,2,2022-04-10
5739,Empleado_5739,Apellido_5739,10005739,Vendedor,7,2023-03-24
5740,Empleado_5740,Apellido_5740,10005740,Cajero,8,2024-01-27
5741,Empleado_5741,Apellido_5741,10005741,Vendedor,1,2025-06-07
5742,Empleado_5742,Apellido_5742,10005742,Cajero,9,2022-05-21
5743,Empleado_5743,Apellido_5743,10005743,Vendedor,1,2024-01-22
5744,Empleado_5744,Apellido_5744,10005744,Cajero,4,2023-11-04
5745,Empleado_5745,Apellido_5745,10005745,Vendedor,8,2024-01-29
5746,Empleado_5746,Apellido_5746,10005746,Cajero,2,2020-12-21
5747,Empleado_5747,Apellido_5747,10005747,Vendedor,5,2021-11-16
5748,Empleado_5748,Apellido_5748,10005748,Cajero,14,2023-12-30
5749,Empleado_5749,Apellido_5749,10005749,Vendedor,7,2025-03-24
5750,Empleado_5750,Apellido_5750,10005750,Cajero,6,2024-01-15
5751,Empleado_5751,Apellido_5751,10005751,Vendedor,2,2025-03-24
5752,Empleado_5752,Apellido_5752,10005752,Cajero,7,2025-03-08
5753,Empleado_5753,Apellido_5753,10005753,Vendedor,14,2021-05-07
5754,Empleado_5754,Apellido_5754,10005754,Cajero,9,2022-08-23
5755,Empleado_5755,Apellido_5755,10005755,Vendedor,13,2020-11-15
5756,Empleado_5756,Apellido_5756,10005756,Cajero,10,2023-04-03
5757,Empleado_5757,Apellido_5757,10005757,Vendedor,7,2022-12-07
5758,Empleado_5758,Apellido_5758,10005758,Cajero,13,2020-11-14
5759,Empleado_5759,Apellido_5759,10005759,Vendedor,13,2022-01-08
5760,Empleado_5760,Apellido_5760,10005760,Cajero,13,2024-04-16
5761,Empleado_5761,Apellido_5761,10005761,Vendedor,5,2021-06-13
5762,Empleado_5762,Apellido_5762,10005762,Cajero,3,2022-04-06
5763,Empleado_5763,Apellido_5763,10005763,Vendedor,3,2025-05-03
5764,Empleado_5764,Apellido_5764,10005764,Cajero,4,2023-11-01
5765,Empleado_5765,Apellido_5765,10005765,Vendedor,15,2021-09-10
5766,Empleado_5766,Apellido_5766,10005766,Cajero,12,2025-08-18
5767,Empleado_5767,Apellido_5767,10005767,Vendedor,5,2022-11-23
5768,Empleado_5768,Apellido_5768,10005768,Cajero,10,2022-09-13
5769,Empleado_5769,Apellido_5769,10005769,Vendedor,12,2024-05-12
5770,Empleado_5770,Apellido_5770,10005770,Cajero,1,2025-01-20
5771,Empleado_5771,Apellido_5771,10005771,Vendedor,11,2020-12-24
5772,Empleado_5772,Apellido_5772,10005772,Cajero,8,2025-07-23
5773,Empleado_5773,Apellido_5773,10005773,Vendedor,5,2023-12-06
5774,Empleado_5774,Apellido_5774,10005774,Cajero,6,2021-04-18
5775,Empleado_5775,Apellido_5775,10005775,Vendedor,14,2025-09-04
5776,Empleado_5776,Apellido_5776,10005776,Cajero,7,2023-04-22
5777,Empleado_5777,Apellido_5777,10005777,Vendedor,15,2021-02-06
5778,Empleado_5778,Apellido_5778,10005778,Cajero,2,2023-08-15
5779,Empleado_5779,Apellido_5779,10005779,Vendedor,6,2021-04-14
5780,Empleado_5780,Apellido_5780,10005780,Cajero,3,2024-02-26
5781,Empleado_5781,Apellido_5781,10005781,Vendedor,13,2023-11-04
5782,Empleado_5782,Apellido_5782,10005782,Cajero,8,2025-01-31
5783,Empleado_5783,Apellido_5783,10005783,Vendedor,14,2025-02-19
5784,Empleado_5784,Apellido_5784,10005784,Cajero,4,2024-10-21
5785,Empleado_5785,Apellido_5785,10005785,Vendedor,9,2025-03-10
5786,Empleado_5786,Apellido_5786,10005786,Cajero,9,2023-09-22
5787,Empleado_5787,Apellido_5787,10005787,Vendedor,13,2022-10-23
5788,Empleado_5788,Apellido_5788,10005788,Cajero,4,2024-07-03
5789,Empleado_5789,Apellido_5789,10005789,Vendedor,8,2021-02-11
5790,Empleado_5790,Apellido_5790,10005790,Cajero,10,2022-01-07
5791,Empleado_5791,Apellido_5791,10005791,Vendedor,7,2024-07-25
5792,Empleado_5792,Apellido_5792,10005792,Cajero,11,2023-02-25
5793,Empleado_5793,Apellido_5793,10005793,Vendedor,11,2023-09-08
5794,Empleado_5794,Apellido_5794,10005794,Cajero,14,2024-09-27
5795,Empleado_5795,Apellido_5795,10005795,Vendedor,2,2025-07-01
5796,Empleado_5796,Apellido_5796,10005796,Cajero,6,2021-08-22
5797,Empleado_5797,Apellido_5797,10005797,Vendedor,15,2020-11-02
5798,Empleado_5798,Apellido_5798,10005798,Cajero,12,2021-06-06
5799,Empleado_5799,Apellido_5799,10005799,Vendedor,8,2025-04-28
5800,Empleado_5800,Apellido_5800,10005800,Cajero,2,2025-04-05
5801,Empleado_5801,Apellido_5801,10005801,Vendedor,12,2025-03-14
5802,Empleado_5802,Apellido_5802,10005802,Cajero,3,2024-02-13
5803,Empleado_5803,Apellido_5803,10005803,Vendedor,8,2022-10-23
5804,Empleado_5804,Apellido_5804,10005804,Cajero,14,2022-04-05
5805,Empleado_5805,Apellido_5805,10005805,Vendedor,8,2024-06-01
5806,Empleado_5806,Apellido_5806,10005806,Cajero,14,2023-08-30
5807,Empleado_5807,Apellido_5807,10005807,Vendedor,12,2023-02-24
5808,Empleado_5808,Apellido_5808,10005808,Cajero,10,2025-04-07
5809,Empleado_5809,Apellido_5809,10005809,Vendedor,5,2023-08-15
5810,Empleado_5810,Apellido_5810,10005810,Cajero,14,2021-01-18
5811,Empleado_5811,Apellido_5811,10005811,Vendedor,8,2022-01-24
5812,Empleado_5812,Apellido_5812,10005812,Cajero,13,2023-07-28
5813,Empleado_5813,Apellido_5813,10005813,Vendedor,9,2024-08-17
5814,Empleado_5814,Apellido_5814,10005814,Cajero,4,2021-05-28
5815,Empleado_5815,Apellido_5815,10005815,Vendedor,2,2023-09-06
5816,Empleado_5816,Apellido_5816,10005816,Cajero,7,2024-08-12
5817,Empleado_5817,Apellido_5817,10005817,Vendedor,15,2021-01-17
5818,Empleado_5818,Apellido_5818,10005818,Cajero,8,2022-06-09
5819,Empleado_5819,Apellido_5819,10005819,Vendedor,2,2021-02-15
5820,Empleado_5820,Apellido_5820,10005820,Cajero,13,2024-04-09
5821,Empleado_5821,Apellido_5821,10005821,Vendedor,14,2025-05-17
5822,Empleado_5822,Apellido_5822,10005822,Cajero,3,2024-01-29
5823,Empleado_5823,Apellido_5823,10005823,Vendedor,9,2021-06-30
5824,Empleado_5824,Apellido_5824,10005824,Cajero,1,2024-05-15
5825,Empleado_5825,Apellido_5825,10005825,Vendedor,7,2021-03-24
5826,Empleado_5826,Apellido_5826,10005826,Cajero,11,2024-12-25
5827,Empleado_5827,Apellido_5827,10005827,Vendedor,6,2024-04-22
5828,Empleado_5828,Apellido_5828,10005828,Cajero,13,2022-08-10
5829,Empleado_5829,Apellido_5829,10005829,Vendedor,14,2023-11-27
5830,Empleado_5830,Apellido_5830,10005830,Cajero,6,2021-10-30
5831,Empleado_5831,Apellido_5831,10005831,Vendedor,14,2024-08-11
5832,Empleado_5832,Apellido_5832,10005832,Cajero,4,2022-05-16
5833,Empleado_5833,Apellido_5833,10005833,Vendedor,11,2021-10-12
5834,Empleado_5834,Apellido_5834,10005834,Cajero,5,2022-02-17
5835,Empleado_5835,Apellido_5835,10005835,Vendedor,4,2022-11-05
5836,Empleado_5836,Apellido_5836,10005836,Cajero,13,2021-09-19
5837,Empleado_5837,Apellido_5837,10005837,Vendedor,9,2021-11-17
5838,Empleado_5838,Apellido_5838,10005838,Cajero,3,2022-01-06
5839,Empleado_5839,Apellido_5839,10005839,Vendedor,6,2020-12-29
5840,Empleado_5840,Apellido_5840,10005840,Cajero,7,2024-09-24
5841,Empleado_5841,Apellido_5841,10005841,Vendedor,8,2022-03-11
5842,Empleado_5842,Apellido_5842,10005842,Cajero,1,2020-09-08
5843,Empleado_5843,Apellido_5843,10005843,Vendedor,5,2025-01-08
5844,Empleado_5844,Apellido_5844,10005844,Cajero,13,2022-10-14
5845,Empleado_5845,Apellido_5845,10005845,Vendedor,5,2025-08-13
5846,Empleado_5846,Apellido_5846,10005846,Cajero,4,2025-03-04
5847,Empleado_5847,Apellido_5847,10005847,Vendedor,15,2024-12-29
5848,Empleado_5848,Apellido_5848,10005848,Cajero,7,2024-07-23
5849,Empleado_5849,Apellido_5849,10005849,Vendedor,10,2024-07-04
5850,Empleado_5850,Apellido_5850,10005850,Cajero,8,2023-08-06
5851,Empleado_5851,Apellido_5851,10005851,Vendedor,13,2025-01-17
5852,Empleado_5852,Apellido_5852,10005852,Cajero,6,2025-04-18
5853,Empleado_5853,Apellido_5853,10005853,Vendedor,9,2024-08-19
5854,Empleado_5854,Apellido_5854,10005854,Cajero,4,2023-03-08
5855,Empleado_5855,Apellido_5855,10005855,Vendedor,10,2025-05-23
5856,Empleado_5856,Apellido_5856,10005856,Cajero,4,2021-02-17
5857,Empleado_5857,Apellido_5857,10005857,Vendedor,14,2024-06-30
5858,Empleado_5858,Apellido_5858,10005858,Cajero,8,2022-03-31
5859,Empleado_5859,Apellido_5859,10005859,Vendedor,9,2021-09-08
5860,Empleado_5860,Apellido_5860,10005860,Cajero,11,2022-07-24
5861,Empleado_5861,Apellido_5861,10005861,Vendedor,8,2023-12-24
5862,Empleado_5862,Apellido_5862,10005862,Cajero,12,2025-02-03
5863,Empleado_5863,Apellido_5863,10005863,Vendedor,2,2022-01-15
5864,Empleado_5864,Apellido_5864,10005864,Cajero,6,2021-11-14
5865,Empleado_5865,Apellido_5865,10005865,Vendedor,7,2022-09-06
5866,Empleado_5866,Apellido_5866,10005866,Cajero,6,2024-04-10
5867,Empleado_5867,Apellido_5867,10005867,Vendedor,13,2021-04-27
5868,Empleado_5868,Apellido_5868,10005868,Cajero,9,2024-09-11
5869,Empleado_5869,Apellido_5869,10005869,Vendedor,5,2020-10-21
5870,Empleado_5870,Apellido_5870,10005870,Cajero,10,2023-09-17
5871,Empleado_5871,Apellido_5871,10005871,Vendedor,3,2025-06-04
5872,Empleado_5872,Apellido_5872,10005872,Cajero,10,2024-04-12
5873,Empleado_5873,Apellido_5873,10005873,Vendedor,11,2022-09-27
5874,Empleado_5874,Apellido_5874,10005874,Cajero,15,2021-07-18
5875,Empleado_5875,Apellido_5875,10005875,Vendedor,7,2025-01-04
5876,Empleado_5876,Apellido_5876,10005876,Cajero,7,2025-08-12
5877,Empleado_5877,Apellido_5877,10005877,Vendedor,11,2020-12-06
5878,Empleado_5878,Apellido_5878,10005878,Cajero,14,2023-07-29
5879,Empleado_5879,Apellido_5879,10005879,Vendedor,13,2022-12-30
5880,Empleado_5880,Apellido_5880,10005880,Cajero,14,2023-11-21
5881,Empleado_5881,Apellido_5881,10005881,Vendedor,9,2021-03-19
5882,Empleado_5882,Apellido_5882,10005882,Cajero,4,2021-04-21
5883,Empleado_5883,Apellido_5883,10005883,Vendedor,11,2024-04-17
5884,Empleado_5884,Apellido_5884,10005884,Cajero,6,2025-09-03
5885,Empleado_5885,Apellido_5885,10005885,Vendedor,15,2023-01-22
5886,Empleado_5886,Apellido_5886,10005886,Cajero,7,2021-01-30
5887,Empleado_5887,Apellido_5887,10005887,Vendedor,7,2021-07-08
5888,Empleado_5888,Apellido_5888,10005888,Cajero,14,2023-02-28
5889,Empleado_5889,Apellido_5889,10005889,Vendedor,12,2021-04-13
5890,Empleado_5890,Apellido_5890,10005890,Cajero,11,2024-08-16
5891,Empleado_5891,Apellido_5891,10005891,Vendedor,2,2023-01-21
5892,Empleado_5892,Apellido_5892,10005892,Cajero,7,2022-02-09
5893,Empleado_5893,Apellido_5893,10005893,Vendedor,3,2025-06-13
5894,Empleado_5894,Apellido_5894,10005894,Cajero,6,2020-11-19
5895,Empleado_5895,Apellido_5895,10005895,Vendedor,3,2020-12-20
5896,Empleado_5896,Apellido_5896,10005896,Cajero,13,2023-05-29
5897,Empleado_5897,Apellido_5897,10005897,Vendedor,14,2021-06-25
5898,Empleado_5898,Apellido_5898,10005898,Cajero,10,2024-04-03
5899,Empleado_5899,Apellido_5899,10005899,Vendedor,14,2022-03-24
5900,Empleado_5900,Apellido_5900,10005900,Cajero,3,2023-02-22
5901,Empleado_5901,Apellido_5901,10005901,Vendedor,8,2025-01-12
5902,Empleado_5902,Apellido_5902,10005902,Cajero,1,2021-06-08
5903,Empleado_5903,Apellido_5903,10005903,Vendedor,6,2025-03-22
5904,Empleado_5904,Apellido_5904,10005904,Cajero,13,2023-02-19
5905,Empleado_5905,Apellido_5905,10005905,Vendedor,4,2022-06-12
5906,Empleado_5906,Apellido_5906,10005906,Cajero,15,2024-11-18
5907,Empleado_5907,Apellido_5907,10005907,Vendedor,8,2022-08-07
5908,Empleado_5908,Apellido_5908,10005908,Cajero,10,2024-07-26
5909,Empleado_5909,Apellido_5909,10005909,Vendedor,5,2022-04-01
5910,Empleado_5910,Apellido_5910,10005910,Cajero,12,2023-03-18
5911,Empleado_5911,Apellido_5911,10005911,Vendedor,5,2024-04-21
5912,Empleado_5912,Apellido_5912,10005912,Cajero,4,2022-05-31
5913,Empleado_5913,Apellido_5913,10005913,Vendedor,5,2024-06-02
5914,Empleado_5914,Apellido_5914,10005914,Cajero,14,2022-07-30
5915,Empleado_5915,Apellido_5915,10005915,Vendedor,12,2024-12-31
5916,Empleado_5916,Apellido_5916,10005916,Cajero,1,2022-11-05
5917,Empleado_5917,Apellido_5917,10005917,Vendedor,8,2021-06-05
5918,Empleado_5918,Apellido_5918,10005918,Cajero,3,2023-01-12
5919,Empleado_5919,Apellido_5919,10005919,Vendedor,6,2023-06-12
5920,Empleado_5920,Apellido_5920,10005920,Cajero,6,2025-01-31
5921,Empleado_5921,Apellido_5921,10005921,Vendedor,6,2022-03-08
5922,Empleado_5922,Apellido_5922,10005922,Cajero,6,2024-10-09
5923,Empleado_5923,Apellido_5923,10005923,Vendedor,9,2021-11-06
5924,Empleado_5924,Apellido_5924,10005924,Cajero,12,2020-10-14
5925,Empleado_5925,Apellido_5925,10005925,Vendedor,5,2021-11-04
5926,Empleado_5926,Apellido_5926,10005926,Cajero,5,2025-07-11
5927,Empleado_5927,Apellido_5927,10005927,Vendedor,7,2022-12-20
5928,Empleado_5928,Apellido_5928,10005928,Cajero,4,2020-11-01
5929,Empleado_5929,Apellido_5929,10005929,Vendedor,5,2021-01-08
5930,Empleado_5930,Apellido_5930,10005930,Cajero,7,2022-07-08
5931,Empleado_5931,Apellido_5931,10005931,Vendedor,12,2021-11-23
5932,Empleado_5932,Apellido_5932,10005932,Cajero,12,2023-12-08
5933,Empleado_5933,Apellido_5933,10005933,Vendedor,10,2022-03-02
5934,Empleado_5934,Apellido_5934,10005934,Cajero,4,2024-01-25
5935,Empleado_5935,Apellido_5935,10005935,Vendedor,12,2021-11-09
5936,Empleado_5936,Apellido_5936,10005936,Cajero,3,2022-12-24
5937,Empleado_5937,Apellido_5937,10005937,Vendedor,7,2020-09-22
5938,Empleado_5938,Apellido_5938,10005938,Cajero,5,2025-02-20
5939,Empleado_5939,Apellido_5939,10005939,Vendedor,3,2021-12-25
5940,Empleado_5940,Apellido_5940,10005940,Cajero,3,2022-09-12
5941,Empleado_5941,Apellido_5941,10005941,Vendedor,1,2021-04-21
5942,Empleado_5942,Apellido_5942,10005942,Cajero,8,2021-12-11
5943,Empleado_5943,Apellido_5943,10005943,Vendedor,11,2023-05-06
5944,Empleado_5944,Apellido_5944,10005944,Cajero,2,2024-06-21
5945,Empleado_5945,Apellido_5945,10005945,Vendedor,13,2021-07-22
5946,Empleado_5946,Apellido_5946,10005946,Cajero,8,2024-09-14
5947,Empleado_5947,Apellido_5947,10005947,Vendedor,5,2025-06-16
